book_theater_id,show_date,audience_count
book_00445,2023-11-27,16
book_00445,2023-11-29,32
book_00445,2023-11-30,42
book_00445,2023-12-01,44
book_00445,2023-12-02,26
book_00445,2023-12-03,26
book_00445,2023-12-05,74
book_00445,2023-12-06,22
book_00445,2023-12-07,68
book_00445,2023-12-08,38
book_00445,2023-12-09,38
book_00445,2023-12-10,32
book_00445,2023-12-12,52
book_00445,2023-12-13,72
book_00445,2023-12-14,26
book_00445,2023-12-15,36
book_00445,2023-12-16,40
book_00445,2023-12-17,36
book_00445,2023-12-19,36
book_00445,2023-12-20,24
book_00445,2023-12-21,82
book_00445,2023-12-22,72
book_00445,2023-12-24,14
book_00445,2023-12-25,28
book_00445,2023-12-26,80
book_00445,2023-12-27,74
book_00445,2023-12-28,46
book_00445,2023-12-29,18
book_00445,2024-01-04,2
book_00445,2024-01-05,72
book_00445,2024-01-06,68
book_00445,2024-01-07,34
book_00445,2024-01-08,30
book_00445,2024-01-09,4
book_00445,2024-01-10,52
book_00445,2024-01-11,16
book_00445,2024-01-12,26
book_00445,2024-01-13,22
book_00445,2024-01-14,22
book_00445,2024-01-15,32
book_00445,2024-01-17,26
book_00445,2024-01-18,26
book_00445,2024-01-19,60
book_00445,2024-01-20,40
book_00445,2024-01-21,20
book_00445,2024-01-22,24
book_00445,2024-01-23,54
book_00445,2024-01-24,72
book_00445,2024-01-25,80
book_00445,2024-01-26,76
book_00445,2024-01-27,36
book_00445,2024-01-28,22
book_00445,2024-01-31,26
book_00445,2024-02-01,24
book_00445,2024-02-02,64
book_00445,2024-02-03,28
book_00445,2024-02-04,30
book_00445,2024-02-05,30
book_00445,2024-02-06,40
book_00445,2024-02-07,50
book_00445,2024-02-08,56
book_00445,2024-02-09,64
book_00445,2024-02-10,82
book_00445,2024-02-11,42
book_00445,2024-02-12,30
book_00445,2024-02-14,70
book_00445,2024-02-15,66
book_00445,2024-02-16,28
book_00445,2024-02-17,80
book_00445,2024-02-18,22
book_00445,2024-02-19,8
book_00445,2024-02-21,74
book_00445,2024-02-22,66
book_00445,2024-02-23,60
book_00445,2024-02-24,56
book_00445,2024-02-25,16
book_00445,2024-02-26,24
book_00445,2024-02-28,70
book_00446,2023-07-01,92
book_00446,2023-07-02,94
book_00446,2023-07-03,106
book_00446,2023-07-04,48
book_00446,2023-07-05,56
book_00446,2023-07-06,62
book_00446,2023-07-07,86
book_00446,2023-07-08,90
book_00446,2023-07-09,82
book_00446,2023-07-10,94
book_00446,2023-07-11,42
book_00446,2023-07-12,54
book_00446,2023-07-13,66
book_00446,2023-07-14,38
book_00446,2023-07-15,88
book_00446,2023-07-16,62
book_00446,2023-07-17,62
book_00446,2023-07-18,92
book_00446,2023-07-19,70
book_00446,2023-07-20,88
book_00446,2023-07-21,78
book_00446,2023-07-22,104
book_00446,2023-07-23,92
book_00446,2023-07-24,82
book_00446,2023-07-25,50
book_00446,2023-07-26,68
book_00446,2023-07-27,80
book_00446,2023-07-28,70
book_00446,2023-07-29,94
book_00446,2023-07-30,74
book_00446,2023-07-31,72
book_00446,2023-08-01,56
book_00446,2023-08-02,30
book_00446,2023-08-03,64
book_00446,2023-08-04,80
book_00446,2023-08-05,54
book_00446,2023-08-06,78
book_00446,2023-08-07,126
book_00446,2023-08-08,58
book_00446,2023-08-09,54
book_00446,2023-08-10,44
book_00446,2023-08-11,56
book_00446,2023-08-12,100
book_00446,2023-08-13,78
book_00446,2023-08-14,36
book_00446,2023-08-15,62
book_00446,2023-08-16,104
book_00446,2023-08-17,72
book_00446,2023-08-18,24
book_00446,2023-08-19,60
book_00446,2023-08-20,68
book_00446,2023-08-21,50
book_00446,2023-08-22,60
book_00446,2023-08-23,58
book_00446,2023-08-24,68
book_00446,2023-08-25,80
book_00446,2023-08-26,66
book_00446,2023-08-27,76
book_00446,2023-08-28,36
book_00446,2023-08-29,10
book_00446,2023-08-30,36
book_00446,2023-08-31,64
book_00446,2023-09-01,42
book_00446,2023-09-02,60
book_00446,2023-09-03,66
book_00446,2023-09-04,92
book_00446,2023-09-05,44
book_00446,2023-09-06,100
book_00446,2023-09-07,48
book_00446,2023-09-08,56
book_00446,2023-09-09,78
book_00446,2023-09-10,70
book_00446,2023-09-11,58
book_00446,2023-09-12,46
book_00446,2023-09-13,54
book_00446,2023-09-14,42
book_00446,2023-09-15,48
book_00446,2023-09-16,58
book_00446,2023-09-17,80
book_00446,2023-09-18,84
book_00446,2023-09-19,98
book_00446,2023-09-20,30
book_00446,2023-09-21,96
book_00446,2023-09-22,56
book_00446,2023-09-23,76
book_00446,2023-09-24,56
book_00446,2023-09-25,60
book_00446,2023-09-26,36
book_00446,2023-09-27,58
book_00446,2023-09-28,96
book_00446,2023-09-29,64
book_00446,2023-09-30,100
book_00446,2023-10-01,62
book_00446,2023-10-02,84
book_00446,2023-10-03,52
book_00446,2023-10-04,24
book_00446,2023-10-05,60
book_00446,2023-10-06,12
book_00446,2023-10-07,58
book_00446,2023-10-08,72
book_00446,2023-10-09,94
book_00446,2023-10-10,78
book_00446,2023-10-11,38
book_00446,2023-10-12,58
book_00446,2023-10-13,38
book_00446,2023-10-14,94
book_00446,2023-10-15,64
book_00446,2023-10-16,70
book_00446,2023-10-17,54
book_00446,2023-10-18,86
book_00446,2023-10-19,78
book_00446,2023-10-20,34
book_00446,2023-10-21,60
book_00446,2023-10-22,104
book_00446,2023-10-23,42
book_00446,2023-10-24,42
book_00446,2023-10-25,26
book_00446,2023-10-26,64
book_00446,2023-10-27,22
book_00446,2023-10-28,78
book_00446,2023-10-29,68
book_00446,2023-10-30,64
book_00446,2023-10-31,78
book_00446,2023-11-01,48
book_00446,2023-11-02,64
book_00446,2023-11-03,48
book_00446,2023-11-04,70
book_00446,2023-11-05,60
book_00446,2023-11-06,108
book_00446,2023-11-07,66
book_00446,2023-11-08,62
book_00446,2023-11-09,46
book_00446,2023-11-10,66
book_00446,2023-11-11,72
book_00446,2023-11-12,84
book_00446,2023-11-13,62
book_00446,2023-11-14,42
book_00446,2023-11-15,84
book_00446,2023-11-16,62
book_00446,2023-11-17,14
book_00446,2023-11-18,66
book_00446,2023-11-19,60
book_00446,2023-11-20,90
book_00446,2023-11-21,54
book_00446,2023-11-22,58
book_00446,2023-11-23,66
book_00446,2023-11-24,28
book_00446,2023-11-25,72
book_00446,2023-11-26,82
book_00446,2023-11-27,52
book_00446,2023-11-28,38
book_00446,2023-11-29,32
book_00446,2023-11-30,54
book_00446,2023-12-01,44
book_00446,2023-12-02,68
book_00446,2023-12-03,60
book_00446,2023-12-04,48
book_00446,2023-12-05,38
book_00446,2023-12-06,52
book_00446,2023-12-07,48
book_00446,2023-12-08,44
book_00446,2023-12-09,94
book_00446,2023-12-10,106
book_00446,2023-12-11,92
book_00446,2023-12-12,20
book_00446,2023-12-13,38
book_00446,2023-12-14,76
book_00446,2023-12-15,34
book_00446,2023-12-16,78
book_00446,2023-12-17,104
book_00446,2023-12-18,78
book_00446,2023-12-19,50
book_00446,2023-12-20,44
book_00446,2023-12-21,78
book_00446,2023-12-22,66
book_00446,2023-12-23,76
book_00446,2023-12-24,70
book_00446,2023-12-25,50
book_00446,2023-12-26,88
book_00446,2023-12-27,108
book_00446,2023-12-28,88
book_00446,2023-12-29,98
book_00446,2023-12-30,114
book_00446,2023-12-31,46
book_00446,2024-01-02,76
book_00446,2024-01-03,86
book_00446,2024-01-04,100
book_00446,2024-01-05,78
book_00446,2024-01-06,72
book_00446,2024-01-07,106
book_00446,2024-01-08,68
book_00446,2024-01-09,102
book_00446,2024-01-10,38
book_00446,2024-01-11,40
book_00446,2024-01-12,42
book_00446,2024-01-13,16
book_00446,2024-01-14,110
book_00446,2024-01-15,40
book_00446,2024-01-16,48
book_00446,2024-01-17,36
book_00446,2024-01-18,48
book_00446,2024-01-19,44
book_00446,2024-01-20,62
book_00446,2024-01-21,102
book_00446,2024-01-22,74
book_00446,2024-01-23,66
book_00446,2024-01-24,34
book_00446,2024-01-25,32
book_00446,2024-01-26,54
book_00446,2024-01-27,60
book_00446,2024-01-28,70
book_00446,2024-01-29,88
book_00446,2024-01-30,34
book_00446,2024-01-31,66
book_00446,2024-02-01,64
book_00446,2024-02-02,44
book_00446,2024-02-03,36
book_00446,2024-02-04,82
book_00446,2024-02-05,82
book_00446,2024-02-06,56
book_00446,2024-02-07,26
book_00446,2024-02-08,50
book_00446,2024-02-09,46
book_00446,2024-02-10,72
book_00446,2024-02-11,88
book_00446,2024-02-12,62
book_00446,2024-02-13,46
book_00446,2024-02-14,48
book_00446,2024-02-15,46
book_00446,2024-02-16,60
book_00446,2024-02-17,92
book_00446,2024-02-18,76
book_00446,2024-02-19,44
book_00446,2024-02-20,52
book_00446,2024-02-21,144
book_00446,2024-02-22,122
book_00446,2024-02-23,56
book_00446,2024-02-24,48
book_00446,2024-02-25,62
book_00446,2024-02-26,72
book_00446,2024-02-27,78
book_00446,2024-02-28,34
book_00447,2023-07-01,18
book_00447,2023-07-02,16
book_00447,2023-07-04,8
book_00447,2023-07-05,24
book_00447,2023-07-06,28
book_00447,2023-07-07,18
book_00447,2023-07-08,18
book_00447,2023-07-09,20
book_00447,2023-07-11,14
book_00447,2023-07-12,16
book_00447,2023-07-13,24
book_00447,2023-07-14,26
book_00447,2023-07-15,22
book_00447,2023-07-16,26
book_00447,2023-07-19,26
book_00447,2023-07-20,14
book_00447,2023-07-21,2
book_00447,2023-07-22,36
book_00447,2023-07-23,28
book_00447,2023-07-25,12
book_00447,2023-07-26,8
book_00447,2023-07-27,28
book_00447,2023-07-28,16
book_00447,2023-07-29,30
book_00447,2023-07-30,24
book_00447,2023-08-01,16
book_00447,2023-08-02,22
book_00447,2023-08-03,12
book_00447,2023-08-04,30
book_00447,2023-08-05,18
book_00447,2023-08-06,14
book_00447,2023-08-08,14
book_00447,2023-08-09,6
book_00447,2023-08-10,26
book_00447,2023-08-11,6
book_00447,2023-08-12,6
book_00447,2023-08-16,20
book_00447,2023-08-17,22
book_00447,2023-08-18,14
book_00447,2023-08-19,20
book_00447,2023-08-20,20
book_00447,2023-08-22,6
book_00447,2023-08-23,12
book_00447,2023-08-24,22
book_00447,2023-08-25,22
book_00447,2023-08-26,20
book_00447,2023-08-27,22
book_00447,2023-08-28,2
book_00447,2023-08-29,20
book_00447,2023-08-30,20
book_00447,2023-08-31,22
book_00447,2023-09-01,10
book_00447,2023-09-02,26
book_00447,2023-09-03,20
book_00447,2023-09-05,16
book_00447,2023-09-06,24
book_00447,2023-09-07,24
book_00447,2023-09-08,24
book_00447,2023-09-09,24
book_00447,2023-09-10,40
book_00447,2023-09-12,10
book_00447,2023-09-13,18
book_00447,2023-09-14,20
book_00447,2023-09-15,32
book_00447,2023-09-16,20
book_00447,2023-09-17,18
book_00447,2023-09-20,16
book_00447,2023-09-21,22
book_00447,2023-09-23,20
book_00447,2023-09-26,2
book_00447,2023-09-27,20
book_00447,2023-09-28,10
book_00447,2023-09-29,14
book_00447,2023-09-30,26
book_00447,2023-10-01,32
book_00447,2023-10-03,22
book_00447,2023-10-04,20
book_00447,2023-10-05,38
book_00447,2023-10-06,26
book_00447,2023-10-07,18
book_00447,2023-10-08,26
book_00447,2023-10-11,28
book_00447,2023-10-12,28
book_00447,2023-10-13,8
book_00447,2023-10-14,24
book_00447,2023-10-15,30
book_00447,2023-10-17,10
book_00447,2023-10-18,20
book_00447,2023-10-19,34
book_00447,2023-10-20,22
book_00447,2023-10-21,30
book_00447,2023-10-22,32
book_00447,2023-10-24,10
book_00447,2023-10-25,8
book_00447,2023-10-26,18
book_00447,2023-10-27,20
book_00447,2023-10-28,24
book_00447,2023-10-29,32
book_00447,2023-10-31,16
book_00447,2023-11-01,8
book_00447,2023-11-02,18
book_00447,2023-11-04,24
book_00447,2023-11-05,26
book_00447,2023-11-07,14
book_00447,2023-11-08,14
book_00447,2023-11-09,10
book_00447,2023-11-10,22
book_00447,2023-11-11,14
book_00447,2023-11-12,40
book_00447,2023-11-14,22
book_00447,2023-11-15,26
book_00447,2023-11-16,8
book_00447,2023-11-17,22
book_00447,2023-11-18,16
book_00447,2023-11-19,24
book_00447,2023-11-21,10
book_00447,2023-11-22,14
book_00447,2023-11-24,12
book_00447,2023-11-25,14
book_00447,2023-11-26,24
book_00447,2023-11-28,8
book_00447,2023-11-29,22
book_00447,2023-11-30,18
book_00447,2023-12-01,14
book_00447,2023-12-02,24
book_00447,2023-12-03,46
book_00447,2023-12-05,10
book_00447,2023-12-06,12
book_00447,2023-12-07,14
book_00447,2023-12-08,28
book_00447,2023-12-09,18
book_00447,2023-12-10,30
book_00447,2023-12-12,24
book_00447,2023-12-13,22
book_00447,2023-12-14,22
book_00447,2023-12-15,10
book_00447,2023-12-16,28
book_00447,2023-12-17,24
book_00447,2023-12-19,16
book_00447,2023-12-20,22
book_00447,2023-12-21,20
book_00447,2023-12-22,20
book_00447,2023-12-23,30
book_00447,2023-12-24,26
book_00447,2023-12-25,4
book_00447,2023-12-26,18
book_00447,2023-12-27,22
book_00447,2023-12-28,34
book_00447,2023-12-29,2
book_00447,2024-01-06,16
book_00447,2024-01-07,22
book_00447,2024-01-09,32
book_00447,2024-01-10,12
book_00447,2024-01-11,28
book_00447,2024-01-12,14
book_00447,2024-01-13,22
book_00447,2024-01-14,22
book_00447,2024-01-16,24
book_00447,2024-01-17,24
book_00447,2024-01-18,22
book_00447,2024-01-19,20
book_00447,2024-01-20,18
book_00447,2024-01-21,30
book_00447,2024-01-23,18
book_00447,2024-01-24,10
book_00447,2024-01-25,20
book_00447,2024-01-26,10
book_00447,2024-01-27,30
book_00447,2024-01-28,32
book_00447,2024-01-30,24
book_00447,2024-01-31,32
book_00447,2024-02-01,20
book_00447,2024-02-02,22
book_00447,2024-02-03,26
book_00447,2024-02-04,44
book_00447,2024-02-06,24
book_00447,2024-02-07,22
book_00447,2024-02-08,28
book_00447,2024-02-09,16
book_00447,2024-02-10,20
book_00447,2024-02-11,36
book_00447,2024-02-13,20
book_00447,2024-02-14,22
book_00447,2024-02-15,24
book_00447,2024-02-16,12
book_00447,2024-02-17,22
book_00447,2024-02-18,24
book_00447,2024-02-20,6
book_00447,2024-02-21,26
book_00447,2024-02-22,26
book_00447,2024-02-23,14
book_00447,2024-02-24,24
book_00447,2024-02-25,38
book_00447,2024-02-27,14
book_00447,2024-02-28,26
book_00448,2023-07-01,16
book_00448,2023-07-02,72
book_00448,2023-07-03,76
book_00448,2023-07-04,28
book_00448,2023-07-05,34
book_00448,2023-07-07,12
book_00448,2023-07-08,32
book_00448,2023-07-09,62
book_00448,2023-07-10,70
book_00448,2023-07-11,18
book_00448,2023-07-12,28
book_00448,2023-07-14,34
book_00448,2023-07-15,24
book_00448,2023-07-16,66
book_00448,2023-07-17,68
book_00448,2023-07-18,72
book_00448,2023-07-19,22
book_00448,2023-07-21,24
book_00448,2023-07-22,42
book_00448,2023-07-23,54
book_00448,2023-07-24,76
book_00448,2023-07-25,34
book_00448,2023-07-26,20
book_00448,2023-07-28,20
book_00448,2023-07-29,42
book_00448,2023-07-30,56
book_00448,2023-07-31,38
book_00448,2023-08-01,44
book_00448,2023-08-02,22
book_00448,2023-08-04,28
book_00448,2023-08-05,42
book_00448,2023-08-06,52
book_00448,2023-08-07,58
book_00448,2023-08-08,18
book_00448,2023-08-09,28
book_00448,2023-08-11,52
book_00448,2023-08-12,42
book_00448,2023-08-13,48
book_00448,2023-08-14,50
book_00448,2023-08-19,48
book_00448,2023-08-20,32
book_00448,2023-08-21,60
book_00448,2023-08-22,22
book_00448,2023-08-23,20
book_00448,2023-08-25,32
book_00448,2023-08-26,32
book_00448,2023-08-27,54
book_00448,2023-08-28,54
book_00448,2023-08-29,32
book_00448,2023-08-30,22
book_00448,2023-09-01,28
book_00448,2023-09-02,38
book_00448,2023-09-03,76
book_00448,2023-09-04,52
book_00448,2023-09-05,36
book_00448,2023-09-06,56
book_00448,2023-09-08,34
book_00448,2023-09-09,40
book_00448,2023-09-10,46
book_00448,2023-09-11,54
book_00448,2023-09-12,32
book_00448,2023-09-13,26
book_00448,2023-09-15,30
book_00448,2023-09-16,12
book_00448,2023-09-17,72
book_00448,2023-09-18,52
book_00448,2023-09-19,50
book_00448,2023-09-20,18
book_00448,2023-09-22,34
book_00448,2023-09-23,40
book_00448,2023-09-24,46
book_00448,2023-09-25,56
book_00448,2023-09-26,60
book_00448,2023-09-27,34
book_00448,2023-09-29,34
book_00448,2023-09-30,26
book_00448,2023-10-01,72
book_00448,2023-10-02,64
book_00448,2023-10-03,20
book_00448,2023-10-04,38
book_00448,2023-10-06,20
book_00448,2023-10-07,28
book_00448,2023-10-08,58
book_00448,2023-10-09,84
book_00448,2023-10-10,70
book_00448,2023-10-11,16
book_00448,2023-10-13,30
book_00448,2023-10-14,46
book_00448,2023-10-15,64
book_00448,2023-10-16,80
book_00448,2023-10-17,22
book_00448,2023-10-18,16
book_00448,2023-10-20,52
book_00448,2023-10-21,24
book_00448,2023-10-22,68
book_00448,2023-10-23,58
book_00448,2023-10-24,30
book_00448,2023-10-25,44
book_00448,2023-10-27,38
book_00448,2023-10-28,40
book_00448,2023-10-29,60
book_00448,2023-10-30,100
book_00448,2023-10-31,40
book_00448,2023-11-01,32
book_00448,2023-11-03,64
book_00448,2023-11-04,42
book_00448,2023-11-05,62
book_00448,2023-11-06,68
book_00448,2023-11-07,38
book_00448,2023-11-08,16
book_00448,2023-11-10,2
book_00448,2023-11-11,18
book_00448,2023-11-12,96
book_00448,2023-11-13,76
book_00448,2023-11-14,30
book_00448,2023-11-15,26
book_00448,2023-11-17,28
book_00448,2023-11-18,32
book_00448,2023-11-19,86
book_00448,2023-11-20,62
book_00448,2023-11-21,42
book_00448,2023-11-22,24
book_00448,2023-11-23,72
book_00448,2023-11-25,40
book_00448,2023-11-26,66
book_00448,2023-11-27,48
book_00448,2023-11-28,40
book_00448,2023-11-29,50
book_00448,2023-12-01,28
book_00448,2023-12-02,16
book_00448,2023-12-08,30
book_00448,2023-12-09,28
book_00448,2023-12-10,64
book_00448,2023-12-11,70
book_00448,2023-12-12,36
book_00448,2023-12-13,24
book_00448,2023-12-15,26
book_00448,2023-12-16,38
book_00448,2023-12-17,72
book_00448,2023-12-22,54
book_00448,2023-12-23,52
book_00448,2023-12-24,74
book_00448,2023-12-25,68
book_00448,2023-12-26,40
book_00448,2023-12-27,38
book_00448,2023-12-29,60
book_00448,2024-01-03,64
book_00448,2024-01-05,22
book_00448,2024-01-06,22
book_00448,2024-01-07,50
book_00448,2024-01-08,46
book_00448,2024-01-09,34
book_00448,2024-01-10,28
book_00448,2024-01-12,40
book_00448,2024-01-13,40
book_00448,2024-01-14,60
book_00448,2024-01-15,84
book_00448,2024-01-16,24
book_00448,2024-01-17,32
book_00448,2024-01-19,26
book_00448,2024-01-20,30
book_00448,2024-01-21,56
book_00448,2024-01-22,72
book_00448,2024-01-23,30
book_00448,2024-01-24,30
book_00448,2024-01-26,46
book_00448,2024-01-27,48
book_00448,2024-01-28,72
book_00448,2024-01-29,80
book_00448,2024-01-30,52
book_00448,2024-01-31,76
book_00448,2024-02-02,38
book_00448,2024-02-03,36
book_00448,2024-02-04,78
book_00448,2024-02-05,62
book_00448,2024-02-06,38
book_00448,2024-02-07,56
book_00448,2024-02-09,20
book_00448,2024-02-10,16
book_00448,2024-02-11,80
book_00448,2024-02-12,72
book_00448,2024-02-13,22
book_00448,2024-02-14,34
book_00448,2024-02-16,36
book_00448,2024-02-17,38
book_00448,2024-02-18,74
book_00448,2024-02-19,54
book_00448,2024-02-20,72
book_00448,2024-02-21,50
book_00448,2024-02-23,48
book_00448,2024-02-24,34
book_00448,2024-02-25,90
book_00448,2024-02-26,96
book_00448,2024-02-27,34
book_00448,2024-02-28,32
book_00449,2023-07-01,32
book_00449,2023-07-02,28
book_00449,2023-07-03,6
book_00449,2023-07-05,24
book_00449,2023-07-06,4
book_00449,2023-07-07,18
book_00449,2023-07-08,18
book_00449,2023-07-09,12
book_00449,2023-07-10,10
book_00449,2023-07-12,16
book_00449,2023-07-13,4
book_00449,2023-07-14,36
book_00449,2023-07-15,30
book_00449,2023-07-16,18
book_00449,2023-07-17,16
book_00449,2023-07-20,30
book_00449,2023-07-21,18
book_00449,2023-07-22,6
book_00449,2023-07-23,16
book_00449,2023-07-24,2
book_00449,2023-07-25,10
book_00449,2023-07-26,40
book_00449,2023-07-27,6
book_00449,2023-07-28,26
book_00449,2023-07-29,8
book_00449,2023-07-30,34
book_00449,2023-07-31,34
book_00449,2023-08-01,2
book_00449,2023-08-02,8
book_00449,2023-08-03,10
book_00449,2023-08-04,26
book_00449,2023-08-05,10
book_00449,2023-08-06,28
book_00449,2023-08-07,4
book_00449,2023-08-08,2
book_00449,2023-08-09,28
book_00449,2023-08-10,4
book_00449,2023-08-11,8
book_00449,2023-08-13,42
book_00449,2023-08-14,4
book_00449,2023-08-16,4
book_00449,2023-08-17,22
book_00449,2023-08-18,8
book_00449,2023-08-19,38
book_00449,2023-08-20,22
book_00449,2023-08-21,2
book_00449,2023-08-23,8
book_00449,2023-08-24,32
book_00449,2023-08-25,24
book_00449,2023-08-26,44
book_00449,2023-08-27,34
book_00449,2023-08-28,26
book_00449,2023-08-30,28
book_00449,2023-08-31,28
book_00449,2023-09-01,14
book_00449,2023-09-02,8
book_00449,2023-09-03,14
book_00449,2023-09-04,4
book_00449,2023-09-05,2
book_00449,2023-09-06,34
book_00449,2023-09-07,10
book_00449,2023-09-08,16
book_00449,2023-09-09,24
book_00449,2023-09-10,22
book_00449,2023-09-11,8
book_00449,2023-09-12,4
book_00449,2023-09-13,20
book_00449,2023-09-14,16
book_00449,2023-09-15,18
book_00449,2023-09-16,14
book_00449,2023-09-17,28
book_00449,2023-09-18,8
book_00449,2023-09-19,6
book_00449,2023-09-21,2
book_00449,2023-09-22,20
book_00449,2023-09-23,22
book_00449,2023-09-24,14
book_00449,2023-09-25,12
book_00449,2023-09-27,18
book_00449,2023-09-29,14
book_00449,2023-09-30,28
book_00449,2023-10-01,32
book_00449,2023-10-02,22
book_00449,2023-10-03,10
book_00449,2023-10-04,24
book_00449,2023-10-05,6
book_00449,2023-10-06,2
book_00449,2023-10-07,14
book_00449,2023-10-08,22
book_00449,2023-10-09,14
book_00449,2023-10-11,16
book_00449,2023-10-12,22
book_00449,2023-10-13,16
book_00449,2023-10-14,30
book_00449,2023-10-15,16
book_00449,2023-10-16,4
book_00449,2023-10-17,10
book_00449,2023-10-18,8
book_00449,2023-10-19,6
book_00449,2023-10-20,20
book_00449,2023-10-21,20
book_00449,2023-10-22,16
book_00449,2023-10-23,10
book_00449,2023-10-24,2
book_00449,2023-10-26,24
book_00449,2023-10-27,14
book_00449,2023-10-28,22
book_00449,2023-10-29,14
book_00449,2023-10-30,16
book_00449,2023-10-31,2
book_00449,2023-11-01,10
book_00449,2023-11-02,18
book_00449,2023-11-03,32
book_00449,2023-11-04,10
book_00449,2023-11-05,12
book_00449,2023-11-10,28
book_00449,2023-11-11,32
book_00449,2023-11-12,18
book_00449,2023-11-13,4
book_00449,2023-11-14,4
book_00449,2023-11-15,42
book_00449,2023-11-16,16
book_00449,2023-11-17,32
book_00449,2023-11-18,48
book_00449,2023-11-19,28
book_00449,2023-11-20,8
book_00449,2023-11-21,20
book_00449,2023-11-23,14
book_00449,2023-11-24,12
book_00449,2023-11-25,40
book_00449,2023-11-26,18
book_00449,2023-11-27,8
book_00449,2023-11-29,6
book_00449,2023-11-30,12
book_00449,2023-12-01,26
book_00449,2023-12-02,46
book_00449,2023-12-03,38
book_00449,2023-12-04,10
book_00449,2023-12-05,2
book_00449,2023-12-06,22
book_00449,2023-12-07,26
book_00449,2023-12-08,6
book_00449,2023-12-09,32
book_00449,2023-12-10,34
book_00449,2023-12-11,8
book_00449,2023-12-12,4
book_00449,2023-12-13,24
book_00449,2023-12-14,14
book_00449,2023-12-15,38
book_00449,2023-12-16,14
book_00449,2023-12-17,36
book_00449,2023-12-18,16
book_00449,2023-12-19,10
book_00449,2023-12-20,20
book_00449,2023-12-21,28
book_00449,2023-12-22,16
book_00449,2023-12-23,12
book_00449,2023-12-24,32
book_00449,2023-12-25,4
book_00449,2023-12-26,16
book_00449,2023-12-27,20
book_00449,2023-12-28,54
book_00449,2023-12-29,24
book_00449,2023-12-30,30
book_00449,2023-12-31,10
book_00449,2024-01-04,4
book_00449,2024-01-05,10
book_00449,2024-01-06,34
book_00449,2024-01-07,22
book_00449,2024-01-08,20
book_00449,2024-01-09,4
book_00449,2024-01-11,28
book_00449,2024-01-12,18
book_00449,2024-01-13,10
book_00449,2024-01-14,14
book_00449,2024-01-15,6
book_00449,2024-01-16,16
book_00449,2024-01-17,36
book_00449,2024-01-18,24
book_00449,2024-01-19,18
book_00449,2024-01-20,30
book_00449,2024-01-21,14
book_00449,2024-01-22,12
book_00449,2024-01-24,20
book_00449,2024-01-25,26
book_00449,2024-01-26,16
book_00449,2024-01-27,36
book_00449,2024-01-28,18
book_00449,2024-01-29,12
book_00449,2024-01-30,2
book_00449,2024-01-31,8
book_00449,2024-02-01,28
book_00449,2024-02-02,12
book_00449,2024-02-03,16
book_00449,2024-02-04,26
book_00449,2024-02-05,4
book_00449,2024-02-06,24
book_00449,2024-02-07,12
book_00449,2024-02-08,32
book_00449,2024-02-09,22
book_00449,2024-02-10,22
book_00449,2024-02-11,32
book_00449,2024-02-12,12
book_00449,2024-02-13,16
book_00449,2024-02-14,20
book_00449,2024-02-15,6
book_00449,2024-02-16,26
book_00449,2024-02-17,22
book_00449,2024-02-18,30
book_00449,2024-02-19,8
book_00449,2024-02-21,22
book_00449,2024-02-22,20
book_00449,2024-02-23,24
book_00449,2024-02-24,20
book_00449,2024-02-25,40
book_00449,2024-02-26,8
book_00449,2024-02-27,38
book_00449,2024-02-28,22
book_00450,2023-07-01,32
book_00450,2023-07-03,26
book_00450,2023-07-05,8
book_00450,2023-07-06,12
book_00450,2023-07-07,26
book_00450,2023-07-08,24
book_00450,2023-07-09,16
book_00450,2023-07-10,18
book_00450,2023-07-12,10
book_00450,2023-07-13,12
book_00450,2023-07-14,8
book_00450,2023-07-15,24
book_00450,2023-07-16,10
book_00450,2023-07-17,16
book_00450,2023-07-20,16
book_00450,2023-07-21,22
book_00450,2023-07-22,12
book_00450,2023-07-23,16
book_00450,2023-07-24,4
book_00450,2023-07-25,4
book_00450,2023-07-26,4
book_00450,2023-07-27,18
book_00450,2023-07-28,20
book_00450,2023-07-29,26
book_00450,2023-07-30,12
book_00450,2023-07-31,28
book_00450,2023-08-02,12
book_00450,2023-08-03,12
book_00450,2023-08-04,16
book_00450,2023-08-05,20
book_00450,2023-08-06,12
book_00450,2023-08-07,8
book_00450,2023-08-09,30
book_00450,2023-08-10,20
book_00450,2023-08-11,10
book_00450,2023-08-12,24
book_00450,2023-08-13,26
book_00450,2023-08-17,16
book_00450,2023-08-18,26
book_00450,2023-08-19,12
book_00450,2023-08-20,26
book_00450,2023-08-21,16
book_00450,2023-08-23,28
book_00450,2023-08-24,20
book_00450,2023-08-25,22
book_00450,2023-08-27,40
book_00450,2023-08-28,26
book_00450,2023-08-29,4
book_00450,2023-08-30,22
book_00450,2023-08-31,14
book_00450,2023-09-01,22
book_00450,2023-09-02,14
book_00450,2023-09-03,20
book_00450,2023-09-04,14
book_00450,2023-09-07,14
book_00450,2023-09-08,20
book_00450,2023-09-09,8
book_00450,2023-09-10,20
book_00450,2023-09-11,24
book_00450,2023-09-13,18
book_00450,2023-09-14,18
book_00450,2023-09-15,14
book_00450,2023-09-16,34
book_00450,2023-09-17,24
book_00450,2023-09-21,20
book_00450,2023-09-22,18
book_00450,2023-09-23,24
book_00450,2023-09-24,18
book_00450,2023-09-25,28
book_00450,2023-09-27,22
